Energy(eV)	C_p_DOS	Pt_d_DOS
-14.556914	0.000000	0.000000
-14.536914	0.000000	0.000000
-14.516814	0.000000	0.000000
-14.496814	0.000000	0.000000
-14.476814	0.000000	0.000000
-14.456814	0.000000	0.000000
-14.436814	0.000000	0.000000
-14.416814	0.000000	0.000000
-14.396814	0.000000	0.000000
-14.376814	0.000000	0.000000
-14.356814	0.000000	0.000000
-14.336814	0.000000	0.000000
-14.316714	0.000000	0.000000
-14.296714	0.000000	0.000000
-14.276714	0.000000	0.000000
-14.256714	0.000000	0.000000
-14.236714	0.000000	0.000000
-14.216714	0.000000	0.000000
-14.196714	0.000000	0.000000
-14.176714	0.000000	0.000000
-14.156714	0.000000	0.000000
-14.136714	0.000000	0.000000
-14.116614	0.000000	0.000000
-14.096614	0.000000	0.000000
-14.076614	0.000000	0.000000
-14.056614	0.000000	0.000000
-14.036614	0.000000	0.000000
-14.016614	0.000000	0.000000
-13.996614	0.000000	0.000000
-13.976614	0.000000	0.000000
-13.956614	0.000000	0.000000
-13.936614	0.000000	0.000000
-13.916514	0.000000	0.000000
-13.896514	0.000000	0.000000
-13.876514	0.000000	0.000000
-13.856514	0.000000	0.000000
-13.836514	0.000000	0.000000
-13.816514	0.000000	0.000000
-13.796514	0.000000	0.000000
-13.776514	0.000000	0.000000
-13.756514	0.000000	0.000000
-13.736514	0.000000	0.000000
-13.716414	0.000000	0.000000
-13.696414	0.000000	0.000000
-13.676414	0.000000	0.000000
-13.656414	0.000000	0.000000
-13.636414	0.000000	0.000000
-13.616414	0.000000	0.000000
-13.596414	0.000000	0.000000
-13.576414	0.000000	0.000000
-13.556414	0.000000	0.000000
-13.536414	0.000000	0.000000
-13.516314	0.000000	0.000000
-13.496314	0.000000	0.000000
-13.476314	0.000000	0.000000
-13.456314	0.000000	0.000000
-13.436314	0.000000	0.000000
-13.416314	0.000000	0.000000
-13.396314	0.000000	0.000000
-13.376314	0.000000	0.000000
-13.356314	0.000000	0.000000
-13.336314	0.000000	0.000000
-13.316214	0.000000	0.000000
-13.296214	0.000000	0.000000
-13.276214	0.000000	0.000000
-13.256214	0.000000	0.000000
-13.236214	0.000000	0.000000
-13.216214	0.000000	0.000000
-13.196214	0.000000	0.000000
-13.176214	0.000000	0.000000
-13.156214	0.000000	0.000000
-13.136214	0.000000	0.000000
-13.116114	0.000000	0.000000
-13.096114	0.000000	0.000000
-13.076114	0.000000	0.000000
-13.056114	0.000000	0.000000
-13.036114	0.000000	0.000000
-13.016114	0.000000	0.000000
-12.996114	0.000000	0.000000
-12.976114	0.000000	0.000000
-12.956114	0.000000	0.000000
-12.936114	0.000000	0.000000
-12.916014	0.000000	0.000000
-12.896014	0.000000	0.000000
-12.876014	0.000000	0.000000
-12.856014	0.000000	0.000000
-12.836014	0.000000	0.000000
-12.816014	0.000000	0.000000
-12.796014	0.000000	0.000000
-12.776014	0.000000	0.000000
-12.756014	0.000000	0.000000
-12.736014	0.000000	0.000000
-12.715914	0.000000	0.000000
-12.695914	0.000000	0.000000
-12.675914	0.000000	0.000000
-12.655914	0.000000	0.000000
-12.635914	0.000000	0.000000
-12.615914	0.000000	0.000000
-12.595914	0.000000	0.000000
-12.575914	0.000000	0.000000
-12.555914	0.000000	0.000000
-12.535914	0.000000	0.000000
-12.515814	0.000000	0.000000
-12.495814	0.000000	0.000000
-12.475814	0.000000	0.000000
-12.455814	0.000000	0.000000
-12.435814	0.000000	0.000000
-12.415814	0.000000	0.000000
-12.395814	0.000000	0.000000
-12.375814	0.000000	0.000000
-12.355814	0.000000	0.000000
-12.335814	0.000000	0.000000
-12.315714	0.000000	0.000000
-12.295714	0.000000	0.000000
-12.275714	0.000000	0.000000
-12.255714	0.000000	0.000000
